mc_step,rho_C,L_CD
44260,0.9322,582
44261,0.0416,314
44262,0.9327,638
44263,0.0408,324
44264,0.9327,604
44265,0.0397,300
44266,0.9345,630
44267,0.0392,306
44268,0.9346,598
44269,0.0396,318
44270,0.9356,622
44271,0.0398,310
44272,0.9356,618
44273,0.0388,304
44274,0.9359,592
44275,0.0391,316
44276,0.9361,608
44277,0.0407,332
44278,0.9321,618
44279,0.0421,334
44280,0.931,616
44281,0.0418,344
44282,0.9322,582
44283,0.0414,352
44284,0.9332,622
44285,0.0414,372
44286,0.9334,624
44287,0.0412,352
44288,0.9318,622
44289,0.0408,346
44290,0.9324,646
44291,0.0416,358
44292,0.9326,638
44293,0.0417,362
44294,0.9337,602
44295,0.0407,328
44296,0.9346,576
44297,0.0403,312
44298,0.9332,570
44299,0.0417,334
44300,0.9343,626
44301,0.0412,322
44302,0.9339,600
44303,0.0412,342
44304,0.9329,646
44305,0.041,326
44306,0.9338,610
44307,0.0413,342
44308,0.9336,592
44309,0.042,344
44310,0.9307,654
44311,0.0423,358
44312,0.9324,590
44313,0.043,362
44314,0.9311,598
44315,0.0424,370
44316,0.9323,592
44317,0.0422,360
44318,0.9307,642
44319,0.0422,382
44320,0.9326,588
44321,0.0423,348
44322,0.9315,594
44323,0.0418,330
44324,0.9319,612
44325,0.0412,340
44326,0.9333,618
44327,0.0403,338
44328,0.9328,608
44329,0.0418,360
44330,0.9333,608
44331,0.0418,358
44332,0.9331,580
44333,0.041,324
44334,0.9327,582
44335,0.0401,302
44336,0.9341,568
44337,0.0409,324
44338,0.9355,562
44339,0.0405,312
44340,0.9326,636
44341,0.0408,324
44342,0.9348,564
44343,0.0411,340
44344,0.9345,600
44345,0.0398,298
44346,0.9356,574
44347,0.04,324
44348,0.9353,606
44349,0.0404,320
44350,0.9339,650
44351,0.0407,324
44352,0.9331,558
44353,0.0423,330
44354,0.9335,516
44355,0.0425,340
44356,0.933,602
44357,0.0415,298
44358,0.9327,606
44359,0.0417,314
44360,0.9328,570
44361,0.0423,316
44362,0.9315,574
44363,0.0425,358
44364,0.933,598
44365,0.0418,336
44366,0.9315,598
44367,0.0414,324
44368,0.9321,614
44369,0.0424,356
44370,0.9341,598
44371,0.0409,316
44372,0.9309,600
44373,0.042,340
44374,0.9314,648
44375,0.041,318
44376,0.931,614
44377,0.0401,336
44378,0.9327,642
44379,0.0407,324
44380,0.9341,614
44381,0.0403,314
44382,0.9337,628
44383,0.0408,326
44384,0.9341,572
44385,0.0403,328
44386,0.9333,600
44387,0.0419,326
44388,0.9325,624
44389,0.0412,340
44390,0.9339,610
44391,0.0403,328
44392,0.9326,580
44393,0.0415,348
44394,0.9337,562
44395,0.0419,350
44396,0.9317,660
44397,0.0411,352
44398,0.9323,640
44399,0.0403,322
44400,0.9327,646
44401,0.0416,334
44402,0.934,600
44403,0.0413,332
44404,0.9339,590
44405,0.0411,340
44406,0.9326,656
44407,0.0407,334
44408,0.9329,612
44409,0.0401,314
44410,0.9345,580
44411,0.0402,310
44412,0.9344,566
44413,0.0402,294
44414,0.9344,594
44415,0.0404,320
44416,0.9328,638
44417,0.0402,350
44418,0.9328,606
44419,0.0423,378
44420,0.9335,628
44421,0.042,356
44422,0.9336,634
44423,0.0411,326
44424,0.9329,618
44425,0.04,316
44426,0.9348,600
44427,0.0392,304
44428,0.935,590
44429,0.0404,352
44430,0.9344,616
44431,0.04,330
44432,0.9348,606
44433,0.0397,338
44434,0.9359,546
44435,0.041,340
44436,0.9331,576
44437,0.0406,312
44438,0.9337,574
44439,0.0408,330
44440,0.9317,636
44441,0.0415,362
44442,0.9325,592
44443,0.0402,300
44444,0.9328,582
44445,0.0397,310
44446,0.9349,582
44447,0.0407,328
44448,0.9338,584
44449,0.0403,312
44450,0.935,602
44451,0.0409,324
44452,0.9332,600
44453,0.041,320
44454,0.9334,620
44455,0.0404,306
44456,0.9346,604
44457,0.0402,310
44458,0.9353,540
44459,0.0408,310
44460,0.9335,592
44461,0.041,330
44462,0.9335,602
44463,0.0407,346
44464,0.9328,590
44465,0.0412,312
44466,0.9331,592
44467,0.0405,302
44468,0.9333,608
44469,0.0403,310
44470,0.935,614
44471,0.0416,328
44472,0.9346,588
44473,0.0394,310
44474,0.9358,592
44475,0.0386,314
44476,0.9357,636
44477,0.0396,312
44478,0.9353,580
44479,0.0404,334
44480,0.9346,608
44481,0.0402,322
44482,0.9327,628
44483,0.0416,344
44484,0.9338,588
44485,0.0417,350
44486,0.9324,634
44487,0.0409,348
44488,0.9343,588
44489,0.041,338
44490,0.9348,606
44491,0.0406,324
44492,0.9344,564
44493,0.0405,318
44494,0.9346,604
44495,0.0401,302
44496,0.9346,596
44497,0.0408,330
44498,0.9334,574
44499,0.041,342
44500,0.9351,556
44501,0.0411,336
44502,0.9326,614
44503,0.0405,328
44504,0.9322,638
44505,0.0413,328
44506,0.932,666
44507,0.041,340
44508,0.9338,630
44509,0.0411,358
44510,0.9332,662
44511,0.0415,368
44512,0.9319,640
44513,0.0426,354
44514,0.9319,606
44515,0.042,344
44516,0.9321,632
44517,0.0416,354
44518,0.9326,592
44519,0.0408,348
44520,0.934,606
44521,0.0398,328
44522,0.9336,580
44523,0.0415,316
44524,0.9345,618
44525,0.0394,322
44526,0.9321,656
44527,0.0405,350
44528,0.9332,640
44529,0.0408,322
44530,0.9344,606
44531,0.0397,298
44532,0.9346,576
44533,0.0399,316
44534,0.9334,578
44535,0.0407,352
44536,0.9333,630
44537,0.0405,340
44538,0.9335,592
44539,0.0397,328
44540,0.9345,570
44541,0.0403,330
44542,0.9331,638
44543,0.0391,330
44544,0.9335,638
44545,0.0389,296
44546,0.9369,598
44547,0.0399,340
44548,0.9353,604
44549,0.0405,344
44550,0.9342,574
44551,0.041,340
44552,0.9345,598
44553,0.0406,314
44554,0.933,594
44555,0.0424,368
44556,0.9307,654
44557,0.0417,346
44558,0.9335,568
44559,0.0413,348
44560,0.9327,602
44561,0.0425,348
44562,0.9332,586
44563,0.0417,334
44564,0.9329,568
44565,0.0415,330
44566,0.9314,636
44567,0.0416,352
44568,0.9324,560
44569,0.0422,342
44570,0.9322,614
44571,0.0414,348
44572,0.935,526
44573,0.0409,346
44574,0.9334,606
44575,0.0398,312
44576,0.9353,552
44577,0.0397,306
44578,0.9338,622
44579,0.0398,312
44580,0.9338,636
44581,0.0406,318
44582,0.9334,610
44583,0.04,330
44584,0.9325,586
44585,0.0418,354
44586,0.9313,586
44587,0.042,356
44588,0.9328,610
44589,0.0411,342
44590,0.934,594
44591,0.0402,330
44592,0.9329,644
44593,0.0407,342
44594,0.9317,670
44595,0.0413,336
44596,0.9342,600
44597,0.0395,334
44598,0.9355,664
44599,0.0391,330
44600,0.9333,620
44601,0.0397,332
44602,0.9328,592
44603,0.0428,362
44604,0.932,572
44605,0.041,364
44606,0.9343,618
44607,0.0403,366
44608,0.9317,626
44609,0.0423,370
44610,0.9323,592
44611,0.0422,338
44612,0.9316,594
44613,0.043,368
44614,0.9322,608
44615,0.0411,370
44616,0.9314,634
44617,0.0416,348
44618,0.9331,576
44619,0.0414,346
44620,0.932,612
44621,0.0421,346
44622,0.931,586
44623,0.0425,358
44624,0.932,594
44625,0.0406,306
44626,0.9346,588
44627,0.0403,346
44628,0.9343,564
44629,0.0399,316
44630,0.9345,586
44631,0.0417,350
44632,0.9305,636
44633,0.041,342
44634,0.9345,552
44635,0.0423,352
44636,0.9332,580
44637,0.0409,330
44638,0.9335,630
44639,0.0411,330
44640,0.9353,590
44641,0.0392,310
44642,0.9348,586
44643,0.0395,318
44644,0.9334,624
44645,0.0412,332
44646,0.9331,574
44647,0.0396,308
44648,0.9352,626
44649,0.0402,334
44650,0.9331,640
44651,0.041,326
44652,0.9346,646
44653,0.0401,304
44654,0.9344,616
44655,0.0416,332
44656,0.934,578
44657,0.0407,316
44658,0.9346,584
44659,0.0394,290
44660,0.9339,590
44661,0.0407,348
44662,0.9324,618
44663,0.0418,366
44664,0.9338,578
44665,0.0413,352
44666,0.9342,604
44667,0.0398,334
44668,0.9368,580
44669,0.0391,302
44670,0.935,574
44671,0.0402,328
44672,0.9346,622
44673,0.0405,286
44674,0.9332,586
44675,0.0416,344
44676,0.9314,630
44677,0.0413,346
44678,0.9332,590
44679,0.0421,330
44680,0.9324,576
44681,0.0423,368
44682,0.9319,596
44683,0.0416,334
44684,0.9337,598
44685,0.0403,314
44686,0.9336,586
44687,0.0414,290
44688,0.935,594
44689,0.0406,338
44690,0.9319,622
44691,0.0424,332
44692,0.9326,612
44693,0.0406,318
44694,0.9339,626
44695,0.0408,338
44696,0.9336,572
44697,0.0402,308
44698,0.9335,594
44699,0.0409,334
44700,0.933,604
44701,0.0408,364
44702,0.9335,654
44703,0.0409,350
44704,0.9315,598
44705,0.0413,362
44706,0.9325,586
44707,0.042,358
44708,0.9331,588
44709,0.0411,328
44710,0.9325,596
44711,0.0411,320
44712,0.9354,542
44713,0.0402,306
44714,0.9321,608
44715,0.0415,330
44716,0.9322,602
44717,0.0414,314
44718,0.9349,554
44719,0.0406,310
44720,0.9336,562
44721,0.0399,310
44722,0.934,578
44723,0.0409,320
44724,0.9343,562
44725,0.0416,358
44726,0.9327,642
44727,0.0407,338
44728,0.9356,644
44729,0.0392,318
44730,0.9344,614
44731,0.0407,342
44732,0.9349,612
44733,0.0404,344
44734,0.9335,614
44735,0.0399,318
44736,0.9342,586
44737,0.0405,324
44738,0.9346,614
44739,0.0394,308
44740,0.9339,608
44741,0.0398,318
44742,0.9342,604
44743,0.0403,330
44744,0.9354,602
44745,0.0392,322
44746,0.9363,588
44747,0.0392,318
44748,0.9354,600
44749,0.0399,342
44750,0.9339,638
44751,0.0398,338
44752,0.9322,608
44753,0.0401,304
44754,0.9333,664
44755,0.0409,330
44756,0.9326,622
44757,0.0413,340
44758,0.9315,622
44759,0.04,314
44760,0.9334,650
44761,0.0396,334
44762,0.9321,664
44763,0.0404,326
44764,0.9324,630
44765,0.0413,360
44766,0.9321,632
44767,0.0402,348
44768,0.9351,616
44769,0.0389,288
44770,0.9342,604
44771,0.0397,310
44772,0.9339,654
44773,0.04,308
44774,0.9339,634
44775,0.041,336
44776,0.9333,614
44777,0.0415,354
44778,0.9335,648
44779,0.0408,340
44780,0.9334,634
44781,0.04,334
44782,0.9322,622
44783,0.0408,364
44784,0.9329,624
44785,0.0413,372
44786,0.9306,678
44787,0.0418,366
44788,0.9331,604
44789,0.0417,370
44790,0.933,664
44791,0.04,348
44792,0.935,678
44793,0.0394,322
44794,0.9349,598
44795,0.0394,316
44796,0.9338,648
44797,0.0398,338
44798,0.9342,646
44799,0.0395,330
44800,0.9351,584
44801,0.0407,342
44802,0.9339,578
44803,0.0403,336
44804,0.9335,642
44805,0.04,336
44806,0.935,608
44807,0.0401,318
44808,0.9346,604
44809,0.0403,318
44810,0.9353,594
44811,0.0406,340
44812,0.9322,628
44813,0.0414,360
44814,0.9324,626
44815,0.0397,308
44816,0.9339,590
44817,0.0407,340
44818,0.9329,596
44819,0.041,342
44820,0.9329,650
44821,0.0411,320
44822,0.9341,580
44823,0.0404,328
44824,0.9327,612
44825,0.0413,374
44826,0.933,644
44827,0.0401,342
44828,0.9338,590
44829,0.0417,338
44830,0.9313,608
44831,0.0412,302
44832,0.9318,618
44833,0.0425,362
44834,0.931,622
44835,0.0407,344
44836,0.932,672
44837,0.0408,330
44838,0.9334,580
44839,0.0427,374
44840,0.9311,640
44841,0.0432,398
44842,0.931,656
44843,0.0428,368
44844,0.9323,622
44845,0.0406,334
44846,0.9334,622
44847,0.0405,332
44848,0.9334,666
44849,0.0408,368
44850,0.935,644
44851,0.0406,322
44852,0.9335,634
44853,0.041,348
44854,0.9325,618
44855,0.0406,312
44856,0.9339,592
44857,0.041,318
44858,0.9332,628
44859,0.0413,328
44860,0.9338,604
44861,0.0409,354
44862,0.9353,600
44863,0.0404,352
44864,0.933,594
44865,0.0413,340
44866,0.9332,576
44867,0.0413,328
44868,0.9352,596
44869,0.0396,344
44870,0.9345,654
44871,0.0385,294
44872,0.9365,614
44873,0.0387,306
44874,0.9334,594
44875,0.0403,318
44876,0.9347,584
44877,0.0415,318
44878,0.9342,564
44879,0.0401,312
44880,0.9338,594
44881,0.0407,338
44882,0.9341,582
44883,0.0419,382
44884,0.9321,568
44885,0.0418,342
44886,0.9311,558
44887,0.0425,356
44888,0.9309,652
44889,0.0419,320
44890,0.9319,586
44891,0.0409,336
44892,0.9336,610
44893,0.0414,338
44894,0.9335,600
44895,0.0398,336
44896,0.9335,622
44897,0.0414,358
44898,0.9339,610
44899,0.0405,326
44900,0.9337,606
44901,0.0406,318
44902,0.9357,620
44903,0.0403,320
44904,0.9347,624
44905,0.0405,318
44906,0.9329,580
44907,0.0403,332
44908,0.9338,606
44909,0.0406,318
44910,0.9335,552
44911,0.042,336
44912,0.9325,580
44913,0.0402,318
44914,0.9343,622
44915,0.0403,336
44916,0.9331,610
44917,0.0405,342
44918,0.9338,616
44919,0.0403,326
44920,0.9353,610
44921,0.0389,316
44922,0.9345,662
44923,0.0402,316
44924,0.9331,622
44925,0.0395,320
44926,0.9327,610
44927,0.0399,316
44928,0.9343,574
44929,0.0417,328
44930,0.9342,564
44931,0.0414,294
44932,0.9324,602
44933,0.0411,322
44934,0.9315,632
44935,0.0426,354
44936,0.9331,602
44937,0.0414,360
44938,0.9328,606
44939,0.0403,302
44940,0.9352,594
44941,0.0409,316
44942,0.9359,572
44943,0.0396,312
44944,0.9345,564
44945,0.0412,348
44946,0.9337,568
44947,0.0416,324
44948,0.9349,608
44949,0.0415,362
44950,0.932,572
44951,0.0415,320
44952,0.9331,614
44953,0.0401,310
44954,0.9339,662
44955,0.0409,342
44956,0.9332,634
44957,0.0418,346
44958,0.9311,662
44959,0.0413,336
44960,0.9333,618
44961,0.0407,338
44962,0.9331,640
44963,0.0399,318
44964,0.9341,592
44965,0.0392,316
44966,0.9362,606
44967,0.0397,326
44968,0.9342,570
44969,0.0407,344
44970,0.9338,586
44971,0.0395,356
44972,0.9344,614
44973,0.0404,350
44974,0.9354,638
44975,0.0394,320
44976,0.9347,638
44977,0.0391,328
44978,0.9346,618
44979,0.0407,350
44980,0.9338,664
44981,0.0393,326
44982,0.9342,594
44983,0.0401,314
44984,0.9354,570
44985,0.0399,312
44986,0.9334,648
44987,0.0404,306
44988,0.9337,582
44989,0.0415,330
44990,0.9344,550
44991,0.0408,324
44992,0.9323,604
44993,0.0419,344
44994,0.9327,568
44995,0.0412,328
44996,0.9339,578
44997,0.0416,354
44998,0.9321,626
44999,0.0419,328
45000,0.9316,598
45001,0.0423,354
45002,0.9323,598
45003,0.0411,348
45004,0.9339,546
45005,0.0414,320
45006,0.9324,632
45007,0.0412,346
45008,0.9358,590
45009,0.0399,326
45010,0.9362,610
45011,0.0394,312
45012,0.9346,602
45013,0.0397,326
45014,0.9343,584
45015,0.0411,370
45016,0.9323,662
45017,0.0402,348
45018,0.9336,626
45019,0.0401,340
45020,0.9326,616
45021,0.0408,352
45022,0.9334,602
45023,0.0395,344
45024,0.9341,658
45025,0.0398,334
45026,0.9363,578
45027,0.0399,312
45028,0.935,578
45029,0.0407,338
45030,0.9342,588
45031,0.0404,328
45032,0.9355,564
45033,0.0399,320
45034,0.9345,606
45035,0.04,334
45036,0.9343,630
45037,0.0403,300
45038,0.9328,592
45039,0.0413,328
45040,0.9354,588
45041,0.0398,322
45042,0.9352,588
45043,0.0394,294
45044,0.9345,598
45045,0.0398,298
45046,0.9356,580
45047,0.0398,308
45048,0.9354,566
45049,0.0404,316
45050,0.9357,604
45051,0.0396,320
45052,0.9351,660
45053,0.0388,334
45054,0.9345,638
45055,0.0396,328
45056,0.933,634
45057,0.0408,356
45058,0.9349,612
45059,0.0402,360
45060,0.9342,614
45061,0.0397,354
45062,0.9341,652
45063,0.0392,336
45064,0.9334,626
45065,0.0406,332
45066,0.931,630
45067,0.0408,336
45068,0.9334,622
45069,0.0416,354
45070,0.9328,558
45071,0.0421,332
45072,0.9325,620
45073,0.0423,356
45074,0.9341,562
45075,0.0405,336
45076,0.934,624
45077,0.0395,288
45078,0.9361,572
45079,0.0414,326
45080,0.9342,598
45081,0.0405,326
45082,0.9346,574
45083,0.04,296
45084,0.9331,654
45085,0.0403,298
45086,0.9342,580
45087,0.0412,336
45088,0.9331,632
45089,0.0421,336
45090,0.9324,592
45091,0.0413,330
45092,0.9329,624
45093,0.0412,354
45094,0.9326,632
45095,0.0413,324
45096,0.9329,612
45097,0.0412,330
45098,0.9345,632
45099,0.0398,318
45100,0.9373,612
45101,0.0397,316
45102,0.9339,620
45103,0.0415,338
45104,0.9329,632
45105,0.0412,360
45106,0.9326,614
45107,0.041,378
45108,0.9346,650
45109,0.0407,356
45110,0.9337,602
45111,0.0412,310
45112,0.9351,578
45113,0.0408,342
45114,0.9333,598
45115,0.0414,334
45116,0.9333,618
45117,0.0403,296
45118,0.9342,608
45119,0.0395,306
45120,0.9366,582
45121,0.0397,322
45122,0.9337,622
45123,0.0407,334
45124,0.9339,564
45125,0.0422,340
45126,0.931,612
45127,0.0422,320
45128,0.9329,596
45129,0.0416,346
45130,0.9342,564
45131,0.0406,312
45132,0.9345,604
45133,0.0407,328
45134,0.9348,584
45135,0.0398,304
45136,0.9339,632
45137,0.0409,348
45138,0.9347,606
45139,0.0401,320
45140,0.9341,668
45141,0.0405,366
45142,0.9335,654
45143,0.0403,356
45144,0.9341,604
45145,0.0391,302
45146,0.9338,610
45147,0.0411,350
45148,0.9324,608
45149,0.0416,356
45150,0.9323,630
45151,0.0393,312
45152,0.9343,642
45153,0.0399,324
45154,0.9336,614
45155,0.0412,350
45156,0.929,672
45157,0.0424,352
45158,0.9321,614
45159,0.0422,346
45160,0.9335,600
45161,0.0404,320
45162,0.9326,624
45163,0.041,368
45164,0.9332,592
45165,0.041,344
45166,0.9325,600
45167,0.0416,344
45168,0.9322,636
45169,0.0414,314
45170,0.9328,580
45171,0.0421,354
45172,0.9313,610
45173,0.0421,350
45174,0.9328,616
45175,0.0429,366
45176,0.9328,580
45177,0.0417,328
45178,0.9326,616
45179,0.0415,342
45180,0.9315,606
45181,0.0407,350
45182,0.9358,554
45183,0.0407,338
45184,0.9331,592
45185,0.0399,332
45186,0.9333,632
45187,0.041,366
45188,0.9335,630
45189,0.0404,340
45190,0.9336,576
45191,0.0409,326
45192,0.9327,624
45193,0.0415,348
45194,0.9321,604
45195,0.0413,350
45196,0.9338,614
45197,0.041,332
45198,0.9311,608
45199,0.0407,338
45200,0.9343,596
45201,0.0406,312
45202,0.9322,646
45203,0.0393,332
45204,0.9334,602
45205,0.0409,338
45206,0.9327,588
45207,0.0428,372
45208,0.932,618
45209,0.0429,356
45210,0.9311,594
45211,0.0408,324
45212,0.9331,588
45213,0.0419,346
45214,0.9327,618
45215,0.0407,326
45216,0.9344,594
45217,0.0399,310
45218,0.9351,658
45219,0.0388,298
45220,0.9346,592
45221,0.04,320
45222,0.9356,606
45223,0.0401,330
45224,0.9333,650
45225,0.041,354
45226,0.9299,650
45227,0.0418,374
45228,0.9313,620
45229,0.0414,358
45230,0.9316,624
45231,0.042,346
45232,0.9322,588
45233,0.0419,366
45234,0.9326,572
45235,0.0413,344
45236,0.9338,558
45237,0.0404,326
45238,0.935,598
45239,0.0415,320
45240,0.933,582
45241,0.0414,324
45242,0.9345,568
45243,0.0417,346
45244,0.9327,584
45245,0.0408,352
45246,0.9329,564
45247,0.0418,340
45248,0.9327,568
45249,0.042,366
45250,0.9338,636
45251,0.0408,356
45252,0.9335,582
45253,0.0403,326
45254,0.9333,598
45255,0.0399,300
45256,0.9344,626
45257,0.0408,344
45258,0.9339,606
45259,0.0407,338
45260,0.9332,616
45261,0.0407,354
45262,0.9324,618
45263,0.0399,340
45264,0.9346,638
45265,0.0409,346
45266,0.9336,578
45267,0.0416,352
45268,0.9326,622
45269,0.0406,340
45270,0.9355,556
45271,0.04,298
45272,0.935,632
45273,0.0398,322
45274,0.9341,590
45275,0.0407,338
45276,0.9327,618
45277,0.0413,360
45278,0.9333,624
45279,0.0414,352
45280,0.9322,628
45281,0.042,356
45282,0.9315,570
45283,0.0435,360
45284,0.9306,658
45285,0.0427,354
45286,0.9321,602
45287,0.0416,328
45288,0.9324,588
45289,0.0416,340
45290,0.9332,558
45291,0.0428,346
45292,0.9316,604
45293,0.0415,346
45294,0.9312,582
45295,0.0419,352
45296,0.9322,578
45297,0.0426,342
45298,0.9311,586
45299,0.0425,374
45300,0.9329,664
45301,0.0423,352
45302,0.9323,618
45303,0.041,338
45304,0.9351,582
45305,0.0417,330
45306,0.9312,576
45307,0.0431,340
45308,0.9312,598
45309,0.0427,332
45310,0.9342,538
45311,0.0404,326
45312,0.9349,622
45313,0.0388,308
45314,0.9349,606
45315,0.0409,332
45316,0.9312,646
45317,0.0401,344
45318,0.9332,628
45319,0.0413,340
45320,0.9348,586
45321,0.0412,358
45322,0.9345,650
45323,0.0391,314
45324,0.9354,650
45325,0.039,318
45326,0.9352,636
45327,0.0402,322
45328,0.9328,618
45329,0.0391,306
45330,0.9357,584
45331,0.0397,310
45332,0.9352,624
45333,0.04,326
45334,0.9342,568
45335,0.0407,328
45336,0.9327,612
45337,0.0405,344
45338,0.9339,612
45339,0.0415,358
45340,0.9332,602
45341,0.0403,320
45342,0.9331,576
45343,0.0409,328
45344,0.9326,622
45345,0.0407,324
45346,0.934,582
45347,0.041,318
45348,0.933,618
45349,0.0394,328
45350,0.9356,578
45351,0.0397,324
45352,0.9346,606
45353,0.0391,328
45354,0.9354,656
45355,0.0388,336
45356,0.9336,664
45357,0.0403,338
45358,0.9357,554
45359,0.0403,298
45360,0.9337,632
45361,0.0406,320
45362,0.9342,642
