mc_step,rho_C,L_CD
75943,0.6636,8948
75944,0.6686,8914
75945,0.664,8916
75946,0.6672,8804
75947,0.6592,8964
75948,0.6677,8842
75949,0.6651,8924
75950,0.6668,8844
75951,0.665,8906
75952,0.664,8848
75953,0.6713,8820
75954,0.6675,8710
75955,0.6663,8928
75956,0.6607,8890
75957,0.6742,8798
75958,0.6622,8918
75959,0.6656,9020
75960,0.6628,9016
75961,0.6585,8990
75962,0.6684,8760
75963,0.6738,8836
75964,0.6556,8972
75965,0.6591,8948
75966,0.6657,8948
75967,0.6704,8788
75968,0.6703,8930
75969,0.666,8914
75970,0.6674,8838
75971,0.6692,8878
75972,0.6666,8908
75973,0.6559,9008
75974,0.6593,8958
75975,0.6635,8954
75976,0.6609,8896
75977,0.6612,8934
75978,0.6537,9068
75979,0.6496,9054
75980,0.6653,8850
75981,0.6671,8932
75982,0.6658,8826
75983,0.6634,8994
75984,0.6658,8898
75985,0.6617,8960
75986,0.661,8968
75987,0.6606,9058
75988,0.6562,8964
75989,0.6719,8946
75990,0.6662,8900
75991,0.6608,8942
75992,0.6505,9140
75993,0.6578,9004
75994,0.657,9070
75995,0.655,9144
75996,0.6579,8972
75997,0.6546,9070
75998,0.6588,8968
75999,0.6672,8886
76000,0.6645,8982
76001,0.6629,8930
76002,0.6622,9056
76003,0.6628,8862
76004,0.6637,8790
76005,0.6662,8756
76006,0.6651,8982
76007,0.6707,8698
76008,0.6622,8966
76009,0.6685,8876
76010,0.6665,8956
76011,0.6685,8896
76012,0.6648,8952
76013,0.6606,9060
76014,0.6596,8998
76015,0.6602,8952
76016,0.6602,9002
76017,0.6599,8938
76018,0.6599,9104
76019,0.6597,9048
76020,0.6555,9078
76021,0.6529,9050
76022,0.6561,8966
76023,0.6581,9056
76024,0.6605,8978
76025,0.6623,8976
76026,0.6598,8988
76027,0.657,9000
76028,0.6613,8958
76029,0.658,9048
76030,0.6666,8912
76031,0.6702,8934
76032,0.6711,8932
76033,0.6644,8852
76034,0.6593,9024
76035,0.6656,8866
76036,0.6679,8762
76037,0.6524,9108
76038,0.6575,8992
76039,0.6633,8918
76040,0.6636,9012
76041,0.6597,9016
76042,0.6645,8910
76043,0.6564,8970
76044,0.6554,9088
76045,0.6688,8836
76046,0.6619,8950
76047,0.6561,8966
76048,0.6617,8868
76049,0.6676,8856
76050,0.6646,8966
76051,0.6605,9098
76052,0.6672,8822
76053,0.6654,8900
76054,0.6647,8844
76055,0.6684,8936
76056,0.666,8842
76057,0.6628,8902
76058,0.6665,8848
76059,0.6718,8838
76060,0.6653,8886
76061,0.6631,9076
76062,0.6649,8822
76063,0.6551,9110
76064,0.6581,8978
76065,0.6708,8760
76066,0.6585,8980
76067,0.6444,9228
76068,0.6584,8958
76069,0.6545,8984
76070,0.6555,9090
76071,0.658,8992
76072,0.6692,8816
76073,0.6602,9042
76074,0.6575,9024
76075,0.6675,8694
76076,0.6648,8894
76077,0.662,8984
76078,0.6575,9032
76079,0.6595,8944
76080,0.6518,9190
76081,0.6586,8968
76082,0.6639,8958
76083,0.6561,9002
76084,0.6607,9002
76085,0.6616,9032
76086,0.6607,9112
76087,0.6609,8934
76088,0.6576,8996
76089,0.6656,8932
76090,0.659,8918
76091,0.662,9016
76092,0.669,8860
76093,0.6692,8834
76094,0.6542,9108
76095,0.6644,8924
76096,0.6585,9096
76097,0.6606,9042
76098,0.6587,8956
76099,0.6622,8966
76100,0.6573,8976
76101,0.6663,9022
76102,0.6676,8792
76103,0.6701,8808
76104,0.6628,8934
76105,0.6643,8982
76106,0.6613,8946
76107,0.6682,8908
76108,0.6588,8978
76109,0.657,8990
76110,0.6543,9072
76111,0.6612,8866
76112,0.6593,9068
76113,0.6668,8822
76114,0.6596,8912
76115,0.6581,9120
76116,0.6619,8916
76117,0.6638,8958
76118,0.663,9072
76119,0.6623,8914
76120,0.656,8970
76121,0.6698,8790
76122,0.66,9010
76123,0.6543,8972
76124,0.6589,8866
76125,0.6633,8884
76126,0.6662,8854
76127,0.6627,9012
76128,0.671,8860
76129,0.6604,8946
76130,0.6674,8870
76131,0.6592,8930
76132,0.6581,9104
76133,0.6541,9074
76134,0.6625,9016
76135,0.6485,9070
76136,0.6557,9122
76137,0.6654,8948
76138,0.6526,9012
76139,0.6546,9052
76140,0.6549,9018
76141,0.66,8950
76142,0.6598,9048
76143,0.6702,8884
76144,0.66,9012
76145,0.6582,8976
76146,0.6528,9142
76147,0.6566,9078
76148,0.6636,8928
76149,0.6658,8922
76150,0.66,9066
76151,0.6611,9010
76152,0.6643,8940
76153,0.6512,9156
76154,0.6618,9056
76155,0.6535,9128
76156,0.6532,9144
76157,0.6595,9104
76158,0.6533,9100
76159,0.6543,9068
76160,0.6678,8810
76161,0.6567,9026
76162,0.6535,9070
76163,0.6641,8928
76164,0.6629,8870
76165,0.6654,8918
76166,0.667,8838
76167,0.6588,9024
76168,0.6613,8972
76169,0.6575,8974
76170,0.6608,9016
76171,0.6578,8924
76172,0.6574,8946
76173,0.6603,8920
76174,0.6616,8896
76175,0.6593,9072
76176,0.6606,8892
76177,0.653,9010
76178,0.6622,8900
76179,0.6617,8916
76180,0.6592,8958
76181,0.6669,8962
76182,0.6622,8968
76183,0.6639,9058
76184,0.6649,8910
76185,0.651,9068
76186,0.6612,8992
76187,0.6659,8918
76188,0.6616,8894
76189,0.6541,8998
76190,0.6584,8986
76191,0.6672,8808
76192,0.6618,9084
76193,0.6538,8986
76194,0.6649,8924
76195,0.6599,9180
76196,0.6571,8968
76197,0.667,8916
76198,0.664,9006
76199,0.6574,9012
76200,0.6697,9016
76201,0.6611,8876
76202,0.6645,9014
76203,0.6584,8940
76204,0.6633,8904
76205,0.6589,9006
76206,0.6551,8976
76207,0.662,8896
76208,0.6556,9168
76209,0.6585,8944
76210,0.661,8910
76211,0.6657,8894
76212,0.6659,8824
76213,0.6667,8848
76214,0.6582,8930
76215,0.6584,8990
76216,0.6561,9118
76217,0.6685,8848
76218,0.6657,8854
76219,0.6644,8916
76220,0.6527,9188
76221,0.6535,9082
76222,0.6691,8864
76223,0.6641,8898
76224,0.6653,8918
76225,0.6609,8756
76226,0.6671,8924
76227,0.6681,8904
76228,0.6623,8906
76229,0.6577,9044
76230,0.666,8890
76231,0.6659,8880
76232,0.6563,9044
76233,0.6601,8966
76234,0.6528,8988
76235,0.6595,9022
76236,0.6625,8960
76237,0.6595,9082
76238,0.665,9026
76239,0.6576,8938
76240,0.6573,9042
76241,0.6614,8920
76242,0.6598,8912
76243,0.6558,9002
76244,0.664,8908
76245,0.6601,8952
76246,0.6642,8874
76247,0.6617,9030
76248,0.6637,8900
76249,0.663,9002
76250,0.6655,8850
76251,0.6589,8942
76252,0.6641,8846
76253,0.6643,8910
76254,0.6727,8796
76255,0.6671,8856
76256,0.6536,9064
76257,0.6599,8940
76258,0.663,8904
76259,0.6524,9026
76260,0.6566,9020
76261,0.6624,8906
76262,0.6595,8990
76263,0.6553,9040
76264,0.6585,9040
76265,0.6602,8984
76266,0.6551,8998
76267,0.6586,9074
76268,0.6596,9074
76269,0.6605,8988
76270,0.6575,8956
76271,0.6636,8902
76272,0.6702,8868
76273,0.6525,9046
76274,0.6637,8910
76275,0.6638,8900
76276,0.6649,8938
76277,0.6636,8912
76278,0.655,9082
76279,0.661,8958
76280,0.6625,9086
76281,0.6676,8828
76282,0.6668,8886
76283,0.6644,9006
76284,0.6618,8938
76285,0.6639,8992
76286,0.6599,8960
76287,0.6605,9020
76288,0.6597,8904
76289,0.6694,8788
76290,0.6629,8906
76291,0.6658,8906
76292,0.6599,8948
76293,0.6647,8938
76294,0.668,8892
76295,0.6662,8924
76296,0.6673,8792
76297,0.6594,8950
76298,0.6657,8850
76299,0.6618,8904
76300,0.6609,9126
76301,0.6574,9042
76302,0.6616,8994
76303,0.6656,8832
76304,0.6586,9000
76305,0.6602,8968
76306,0.6556,9064
76307,0.6572,8988
76308,0.6671,8922
76309,0.6751,8842
76310,0.6737,8808
76311,0.6628,8840
76312,0.6615,9092
76313,0.6668,8860
76314,0.6607,9018
76315,0.6669,8930
76316,0.6694,8782
76317,0.6674,8814
76318,0.6666,9026
76319,0.6606,8942
76320,0.6688,8918
76321,0.6649,8902
76322,0.654,9218
76323,0.6602,9104
76324,0.6641,8940
76325,0.6739,8882
76326,0.6651,8906
76327,0.6772,8804
76328,0.6681,8850
76329,0.6576,9068
76330,0.665,8960
76331,0.6653,8918
76332,0.6589,9026
76333,0.6642,8946
76334,0.6685,8852
76335,0.6697,8870
76336,0.6663,8866
76337,0.6695,8674
76338,0.661,8922
76339,0.6629,8974
76340,0.6608,8970
76341,0.6626,8942
76342,0.6601,8970
76343,0.6615,8992
76344,0.6593,9004
76345,0.6623,9008
76346,0.6632,8918
76347,0.6541,9012
76348,0.6667,8894
76349,0.656,8984
76350,0.6613,8948
76351,0.6664,8990
76352,0.6688,8780
76353,0.6655,8838
76354,0.6657,8820
76355,0.6627,9028
76356,0.6582,8998
76357,0.6622,8902
76358,0.6664,8892
76359,0.6634,8908
76360,0.6592,8892
76361,0.6628,9048
76362,0.6503,9140
76363,0.6634,8922
76364,0.6525,9176
76365,0.6627,8930
76366,0.6594,8942
76367,0.6577,8934
76368,0.6624,8994
76369,0.6656,8886
76370,0.6596,8976
76371,0.6583,8940
76372,0.6625,8894
76373,0.662,8986
76374,0.6606,8984
76375,0.6541,9032
76376,0.6517,8992
76377,0.658,9010
76378,0.661,9040
76379,0.6612,8930
76380,0.6592,9028
76381,0.6615,9004
76382,0.6541,9112
76383,0.6626,8972
76384,0.6602,8934
76385,0.6631,8886
76386,0.6551,8964
76387,0.6519,8934
76388,0.6626,9024
76389,0.6639,8962
76390,0.6609,8890
76391,0.6694,8878
76392,0.6651,8936
76393,0.6645,8842
76394,0.6637,8820
76395,0.6602,8900
76396,0.6687,8896
76397,0.6628,9074
76398,0.6643,8936
76399,0.6657,8874
76400,0.6619,8980
76401,0.6593,8952
76402,0.6639,8848
76403,0.6679,8864
76404,0.6665,8910
76405,0.6696,8942
76406,0.6647,8858
76407,0.6692,8808
76408,0.6675,8846
76409,0.6609,9068
76410,0.6575,9050
76411,0.6566,9140
76412,0.6586,8896
76413,0.663,8868
76414,0.6621,9010
76415,0.6586,8944
76416,0.6687,8856
76417,0.6583,9134
76418,0.6598,9000
76419,0.6554,9024
76420,0.6678,8840
76421,0.6623,8896
76422,0.66,8942
76423,0.6579,9000
76424,0.6641,8950
76425,0.6584,9074
76426,0.6599,9036
76427,0.658,9012
76428,0.6676,8894
76429,0.6652,8818
76430,0.6689,8888
76431,0.6659,8956
76432,0.6659,8760
76433,0.6586,9044
76434,0.6606,8944
76435,0.6575,9006
76436,0.6584,8926
76437,0.6551,9112
76438,0.6591,9002
76439,0.6613,9036
76440,0.6685,8858
76441,0.6645,9020
76442,0.6605,8990
76443,0.6612,8844
76444,0.6639,8998
76445,0.6596,8934
76446,0.6655,8896
76447,0.6655,8934
76448,0.6599,8982
76449,0.6665,8932
76450,0.66,8952
76451,0.6541,9154
76452,0.6492,9258
76453,0.6627,8882
76454,0.6715,8796
76455,0.6562,9014
76456,0.6518,8950
76457,0.6702,8848
76458,0.663,8888
76459,0.6599,8862
76460,0.662,8914
76461,0.6611,8966
76462,0.6687,8886
76463,0.6553,8970
76464,0.6674,8906
76465,0.6621,8926
76466,0.6648,8844
76467,0.6619,8920
76468,0.6659,8826
76469,0.6554,9102
76470,0.6577,9034
76471,0.6604,8934
76472,0.6554,8982
76473,0.6634,8776
76474,0.6714,8828
76475,0.6676,8890
76476,0.6654,8908
76477,0.6613,8836
76478,0.6562,9088
76479,0.6681,8828
76480,0.6565,9110
76481,0.6589,9012
76482,0.6576,9096
76483,0.6539,9162
76484,0.6679,8866
76485,0.6636,8894
76486,0.6535,9128
76487,0.6583,8982
76488,0.6604,8954
76489,0.6634,8942
76490,0.6674,8728
76491,0.6579,8948
76492,0.6606,8992
76493,0.657,8976
76494,0.6667,8862
76495,0.6619,8886
76496,0.6566,8964
76497,0.6611,8816
76498,0.6569,9000
76499,0.6597,9042
76500,0.6618,8926
76501,0.6574,9088
76502,0.6538,9166
76503,0.6576,8958
76504,0.6643,8872
76505,0.667,8774
76506,0.6623,9018
76507,0.6652,8934
76508,0.6643,8862
76509,0.6682,8844
76510,0.6683,8962
76511,0.6696,8894
76512,0.6706,8794
76513,0.6515,9068
76514,0.6583,9026
76515,0.6578,8930
76516,0.6594,8898
76517,0.6595,8976
76518,0.6642,8982
76519,0.6699,8860
76520,0.6563,9084
76521,0.6577,9050
76522,0.6575,8998
76523,0.6629,8956
76524,0.6571,8962
76525,0.6629,9028
76526,0.6637,8804
76527,0.6648,8994
76528,0.6574,9142
76529,0.6555,9018
76530,0.6663,8788
76531,0.6627,8878
76532,0.6614,9028
76533,0.6696,8818
76534,0.6655,8828
76535,0.6588,8982
76536,0.6671,8884
76537,0.6689,8822
76538,0.6659,8858
76539,0.6658,8922
76540,0.667,8776
76541,0.6566,8974
76542,0.6677,8784
76543,0.6603,9044
76544,0.6588,8966
76545,0.6637,8832
76546,0.6571,8850
76547,0.6558,8952
76548,0.6601,9148
76549,0.6662,8976
76550,0.6627,8944
76551,0.662,8926
76552,0.6674,8930
76553,0.6649,8954
76554,0.6613,8926
76555,0.662,8852
76556,0.6648,8994
76557,0.6683,8938
76558,0.6725,8838
76559,0.6646,9018
76560,0.6593,8958
76561,0.6661,8854
76562,0.6568,8982
76563,0.6675,8810
76564,0.6588,9080
76565,0.6564,8930
76566,0.6665,8962
76567,0.6612,8850
76568,0.6663,8936
76569,0.6695,8860
76570,0.6575,8936
76571,0.664,8906
76572,0.6647,8850
76573,0.6635,8884
76574,0.6666,8868
76575,0.6649,8934
76576,0.6674,8950
76577,0.6552,9008
76578,0.6667,8868
76579,0.6595,8946
76580,0.6591,8936
76581,0.6629,8928
76582,0.6655,8950
76583,0.6586,9148
76584,0.6673,8836
76585,0.6572,9060
76586,0.6582,8954
76587,0.6622,8978
76588,0.6614,8988
76589,0.6663,8888
76590,0.6643,8988
76591,0.6568,8998
76592,0.6649,8928
76593,0.6622,9046
76594,0.6607,8976
76595,0.6635,8890
76596,0.6578,8916
76597,0.6602,9060
76598,0.6643,8968
76599,0.6619,8846
76600,0.6557,8978
76601,0.6595,8828
76602,0.6624,8804
76603,0.6636,8942
76604,0.6662,8966
76605,0.6571,9008
76606,0.6595,9030
76607,0.6635,9012
76608,0.6695,8894
76609,0.6578,8984
76610,0.6627,9002
76611,0.6569,9010
76612,0.6606,8942
76613,0.664,8932
76614,0.666,8862
76615,0.6544,9028
76616,0.6685,8892
76617,0.6596,8828
76618,0.6694,8780
76619,0.6619,8896
76620,0.6597,9028
76621,0.6677,8836
76622,0.6635,8940
76623,0.6633,8952
76624,0.658,9172
76625,0.6636,8958
76626,0.6685,8772
76627,0.6702,8916
76628,0.6598,9044
76629,0.658,8996
76630,0.6549,9048
76631,0.6543,9050
76632,0.656,9092
76633,0.6573,9014
76634,0.6624,8810
76635,0.6583,9014
76636,0.6611,8958
76637,0.656,8980
76638,0.6608,8882
76639,0.6549,9026
76640,0.6542,9218
76641,0.6548,8924
76642,0.6579,8972
76643,0.6558,8988
76644,0.6593,9020
76645,0.6566,9168
76646,0.6631,8930
76647,0.6607,8882
76648,0.6604,8914
76649,0.6615,8988
76650,0.657,9054
76651,0.6596,9062
76652,0.6561,9112
76653,0.6567,8972
76654,0.662,8968
76655,0.6619,9044
76656,0.6644,8896
76657,0.6655,8822
76658,0.6627,9056
76659,0.6678,8712
76660,0.6573,8902
76661,0.6552,9126
76662,0.6685,8894
76663,0.6631,8950
76664,0.6495,9120
76665,0.6578,8974
76666,0.6641,8788
76667,0.6669,8782
76668,0.6629,8920
76669,0.6614,8926
76670,0.6668,8850
76671,0.6619,8994
76672,0.6629,8936
76673,0.6584,8932
76674,0.6571,8990
76675,0.6593,8908
76676,0.665,8918
76677,0.6609,8986
76678,0.663,8916
76679,0.6535,9116
76680,0.661,8894
76681,0.6597,8946
76682,0.6678,8842
76683,0.6638,8976
76684,0.6661,9032
76685,0.6628,8976
76686,0.6602,8974
76687,0.6676,8898
76688,0.6615,8950
76689,0.6627,8982
76690,0.6621,8926
76691,0.6645,9010
76692,0.6679,8854
76693,0.6599,8854
76694,0.6532,9232
76695,0.6681,8940
76696,0.6683,8990
76697,0.6694,8824
76698,0.6632,8992
76699,0.6597,9064
76700,0.6668,8946
76701,0.667,8848
76702,0.6567,9068
76703,0.6563,9060
76704,0.6642,8964
76705,0.6716,8860
76706,0.6571,8994
76707,0.6628,8976
76708,0.6621,9014
76709,0.6565,8938
76710,0.6617,8966
76711,0.6628,8932
76712,0.6595,9014
76713,0.6739,8846
76714,0.6755,8810
76715,0.6677,8856
76716,0.6803,8782
76717,0.6579,9052
76718,0.6577,8958
76719,0.6588,8964
76720,0.6574,9070
76721,0.6581,9018
76722,0.6579,9068
76723,0.6538,9086
76724,0.6626,9016
76725,0.6562,8942
76726,0.6531,9038
76727,0.656,9096
76728,0.6576,8986
76729,0.6652,8888
76730,0.6656,8934
76731,0.6672,8828
76732,0.6631,8828
76733,0.6702,8784
76734,0.6706,8826
76735,0.6695,8880
76736,0.6687,8714
76737,0.6606,9064
76738,0.6611,9104
76739,0.6669,8948
76740,0.658,8964
76741,0.6589,8862
76742,0.6679,8834
76743,0.6576,9024
76744,0.6636,8900
76745,0.6626,8988
76746,0.663,8900
76747,0.6576,9034
76748,0.6576,9048
76749,0.6686,8990
76750,0.6588,9120
76751,0.6579,9044
76752,0.6629,8984
76753,0.6544,9006
76754,0.6588,8898
76755,0.6569,9060
76756,0.6638,8848
76757,0.6634,8936
76758,0.6614,8884
76759,0.6611,8922
76760,0.6626,8850
76761,0.6652,8826
76762,0.6654,8884
76763,0.658,9102
76764,0.6664,8898
76765,0.6561,8888
76766,0.6596,8972
76767,0.66,8948
76768,0.6643,8936
76769,0.6581,8926
76770,0.6604,8964
76771,0.6626,8832
76772,0.6562,9100
76773,0.6554,8996
76774,0.6715,8700
76775,0.6642,8920
76776,0.6607,9080
76777,0.6666,8936
76778,0.6583,8890
76779,0.6613,8868
76780,0.6681,8868
76781,0.6654,9034
76782,0.6591,9152
76783,0.6661,8868
76784,0.6591,8962
76785,0.6548,8988
76786,0.6564,8968
76787,0.6638,8928
76788,0.654,9002
76789,0.6538,9102
76790,0.6657,8928
76791,0.6645,8972
76792,0.6566,9004
76793,0.6663,8904
76794,0.6664,8890
76795,0.6617,8986
76796,0.6593,9022
76797,0.6732,8712
76798,0.6609,8914
76799,0.662,8954
76800,0.6552,8964
76801,0.6659,8878
76802,0.6545,8998
76803,0.6612,8968
76804,0.6603,8792
76805,0.6494,9172
76806,0.6573,8952
76807,0.6631,8862
76808,0.6664,8872
76809,0.6612,9032
76810,0.6574,9040
76811,0.66,8902
76812,0.6629,8980
76813,0.6577,8988
76814,0.6625,8914
76815,0.6661,8934
76816,0.67,8880
76817,0.6574,9018
76818,0.6549,9092
76819,0.6525,9132
76820,0.6692,8746
76821,0.6687,8780
76822,0.6552,8902
76823,0.658,9002
76824,0.6607,8958
76825,0.6606,9066
76826,0.6571,8976
76827,0.6575,9026
76828,0.6618,8870
76829,0.6611,8882
76830,0.6625,8880
76831,0.655,9156
76832,0.6623,9000
76833,0.6624,8896
76834,0.663,8918
76835,0.6651,8878
76836,0.6665,8808
76837,0.6612,8870
76838,0.6587,8798
76839,0.6603,9126
76840,0.6653,8926
76841,0.6636,8996
76842,0.6688,8916
76843,0.6589,8902
76844,0.6604,8924
76845,0.6557,9132
76846,0.6666,8820
76847,0.666,8974
76848,0.6701,8974
76849,0.6669,8864
76850,0.6684,8772
76851,0.6563,9018
76852,0.6522,9216
76853,0.6582,9024
76854,0.6556,9086
76855,0.6663,8974
76856,0.6653,8894
76857,0.6561,8940
76858,0.6628,8870
76859,0.6638,8864
76860,0.6587,8930
76861,0.6644,8832
76862,0.6647,8914
76863,0.6695,8858
76864,0.6653,8892
76865,0.6647,9048
76866,0.6612,8982
76867,0.6668,8888
76868,0.6676,8836
76869,0.6664,8836
76870,0.66,9036
76871,0.6551,9060
76872,0.6653,8948
76873,0.6696,8896
76874,0.6677,8868
76875,0.6656,8972
76876,0.664,8824
76877,0.6672,8776
76878,0.6593,8914
76879,0.6665,8896
76880,0.6679,8966
76881,0.6699,8890
76882,0.6549,9050
76883,0.6681,8886
76884,0.6628,8888
76885,0.6573,8952
76886,0.6664,8880
76887,0.6666,8920
76888,0.6636,8920
76889,0.6619,9028
76890,0.6619,8980
76891,0.6592,8972
76892,0.6631,8988
76893,0.6652,8896
76894,0.6614,8884
76895,0.6574,8994
76896,0.6659,8876
76897,0.6644,8878
76898,0.6619,8964
76899,0.6512,9148
76900,0.6608,8948
76901,0.6559,9094
76902,0.6657,8912
76903,0.6693,8894
76904,0.6614,8952
76905,0.6606,9012
76906,0.6614,9008
76907,0.6642,8998
76908,0.66,9030
76909,0.6551,9102
76910,0.6641,8982
76911,0.6573,8938
76912,0.6591,8970
76913,0.6697,8896
76914,0.6608,9000
76915,0.654,9000
76916,0.6597,8950
76917,0.661,8990
76918,0.6556,9062
76919,0.6622,9028
76920,0.6562,9016
76921,0.6607,8900
76922,0.6516,9054
76923,0.6581,8896
76924,0.656,8914
76925,0.6578,9024
76926,0.6577,8982
76927,0.6587,9066
76928,0.658,9034
76929,0.6609,8926
76930,0.6585,9012
76931,0.666,8950
76932,0.6726,8846
76933,0.6717,8840
76934,0.6567,9062
76935,0.6704,8750
76936,0.6691,8950
76937,0.6646,8940
76938,0.66,8992
76939,0.6603,8854
76940,0.6606,8906
76941,0.6639,9010
76942,0.6529,8962
76943,0.6668,8790
76944,0.6699,8852
76945,0.6702,8790
76946,0.6653,8940
76947,0.6625,8932
76948,0.6676,8800
76949,0.6562,8882
76950,0.662,8936
76951,0.6713,8912
76952,0.6616,9082
76953,0.6599,8972
76954,0.6657,8962
76955,0.6612,8850
76956,0.6553,8972
76957,0.6597,9050
76958,0.6594,8976
76959,0.6584,9028
76960,0.6651,8730
76961,0.6586,9024
76962,0.6574,9006
76963,0.6586,9068
76964,0.6616,8842
76965,0.6641,8870
76966,0.6697,8782
76967,0.654,9000
76968,0.6592,8920
76969,0.6575,8926
76970,0.6666,8874
76971,0.6641,8902
76972,0.6611,8836
76973,0.6656,8828
76974,0.65,9260
76975,0.6633,8866
76976,0.6656,8908
76977,0.6688,8814
76978,0.6702,8736
76979,0.6637,8852
76980,0.6673,8800
76981,0.6713,8792
76982,0.6542,8842
76983,0.668,8862
76984,0.661,9000
76985,0.6549,9044
76986,0.662,9020
76987,0.6592,9002
76988,0.6642,8876
76989,0.6617,8898
76990,0.6583,9008
76991,0.6554,8922
76992,0.6565,9154
76993,0.6619,8822
76994,0.6649,8846
76995,0.6648,8884
76996,0.6636,8854
76997,0.6683,8892
76998,0.6583,8990
76999,0.6642,8958
77000,0.6614,9066
77001,0.6607,9056
77002,0.6607,8944
77003,0.6629,9018
77004,0.663,8898
77005,0.6671,8896
77006,0.6616,8940
77007,0.6629,9094
77008,0.661,8906
77009,0.6537,9096
77010,0.6572,9024
77011,0.6603,8948
77012,0.6612,8962
77013,0.6682,8846
77014,0.6526,9034
77015,0.6608,9010
77016,0.6666,8806
77017,0.6585,9038
77018,0.6563,9048
77019,0.6597,8958
77020,0.6562,9012
77021,0.6561,8974
77022,0.659,9076
77023,0.6624,9050
77024,0.66,8974
77025,0.6684,8826
77026,0.6616,8918
77027,0.6557,8932
77028,0.6586,9020
77029,0.6601,9046
77030,0.666,8956
77031,0.6656,8922
77032,0.6639,8974
77033,0.6585,9050
77034,0.6551,9032
77035,0.6643,8836
77036,0.665,8906
77037,0.6584,9150
77038,0.6561,9174
77039,0.6583,8884
77040,0.6658,8954
77041,0.6616,8924
